Polymer_Matrix,Filler_Type,Filler_Ratio_wt%,Matrix_Ratio_wt%,Curing_Temperature_C,Curing_Time_hours,Pressure_MPa,Particle_Size_microns,Density_g_cm3,Tensile_Strength_MPa,Flexural_Strength_MPa,Impact_Strength_J_m,Thermal_Conductivity_W_mK,Glass_Transition_Temp_C,Thermal_Expansion_ppm_C,Electrical_Resistivity_Ohm_m,Dielectric_Constant,Dielectric_Strength_kV_mm
Phenolic,Rice Husk,37.338831976685896,62.661168023314104,146.46786583732873,20.182737984306772,4.517392087677682,404.8638209827382,1.498710655813487,65.38953210982962,128.18427964946778,9.39077946851238,0.26430548320617775,51.19466071181767,75.4736633226083,780686718307.4404,4.9381858023444645,34.36830657530116
Polyurethane,Wood Flour,31.61082988769745,68.38917011230255,104.82242122796251,7.972972592001093,2.3946575438645654,166.1183917541675,1.4528866391015796,44.174989065409875,64.86711712289456,24.2910249520039,0.3753111278538705,185.53376651487955,24.658446559326876,64291250410.21358,7.058792019391273,27.211152626463825
Epoxy,Rice Husk,20.55468044402199,79.44531955597802,146.63150730188153,10.465679578864272,4.9448268448096355,220.50821014485805,1.364437443552176,82.56632649873723,160.85556827872875,15.167951228151047,0.19134861806852085,161.0939223341556,71.77834393921776,70349681097637.516,5.425389934541328,42.63012679683169
Polyester,Bamboo Fibers,12.076842085084088,87.92315791491592,102.51255926606588,4.31760065858933,2.301376917006886,264.4200396823005,1.2966147366806726,50.28035654260061,88.87907106095413,12.3035105177557,0.16045982942286197,141.1629024643479,34.72113884997266,7716888025947.587,2.8175268757381446,28.686150419458954
Epoxy,Bamboo Fibers,33.9489246519021,66.0510753480979,109.42376885009952,18.579081876406565,2.11630466394958,170.5005609382649,1.4715913972152168,116.09541807817953,164.37526775201286,21.841866973852003,0.21140397586544346,132.0027882648933,54.5245632371689,99962460653719.95,2.621778115099462,48.07899660646031
Polyester,Bovine Bone Particles,10.31260569180763,89.68739430819237,107.02312478256312,21.70484510761313,2.122732195649806,258.82448133980176,1.282500845534461,76.8582494416332,96.462671194764,15.759836386811862,0.18196382185887433,112.8907491749033,21.087442462743784,9326455058986.99,6.86016962465047,17.41660672101099
Epoxy,Hemp Fibers,43.7085341078513,56.2914658921487,84.41237701633094,4.802501152007464,2.9265369231732645,270.4729244197467,1.5496682728628104,102.4143035902722,138.45749549776068,15.759462391876708,0.1900166065184615,126.58426931140072,69.2359254605952,72886159044125.02,4.725127610222096,31.9520549202028
Phenolic,Hemp Fibers,37.154076981569006,62.845923018430994,161.75134605160181,14.00287401872125,9.818902690959302,230.73450002059172,1.497232615852552,90.46640847074993,152.34821939552418,14.438540406002655,0.2519437179536606,127.00523153373733,79.35306523746502,940116855350.106,3.7735163978077684,47.989107888691684
Phenolic,Wood Flour,2.26596394804473,97.73403605195527,101.99339274355677,22.444344849765308,3.854342718086445,417.3701760487653,1.2181277115843578,61.61011774079048,89.5667841927328,11.89359532945739,0.2833380037395948,176.3488257124901,42.394469382754025,1260565078334.0977,5.97593774217904,18.33800607955705
Polyester,Wood Flour,7.016225909675749,92.98377409032425,140.53889680556264,15.650423271143353,7.448306553270963,93.2416929648603,1.2561298072774059,79.21132214714558,153.68694208647437,19.044747305311667,0.16008447669818396,79.24627998504339,73.42457103315971,11448400608161.729,6.624877891486389,46.787997104511305
Polyester,Chitosan Particles,20.74856077000391,79.2514392299961,145.53332114601972,10.496663841974675,5.926198858073989,100.83266175043063,1.3659884861600313,76.13180561680647,125.42260495862942,18.316356728168056,0.1455496871700884,139.9656972455747,71.69082243361362,8540632253896.791,7.277518019028841,40.35205422153389
Vinyl Ester,Chitosan Particles,22.538814194318192,77.46118580568181,175.01974028012881,11.483910977712368,5.538492184537301,271.2931856467602,1.3803105135545455,113.60825011095488,206.86209716611626,27.024595259028747,0.17098647544429565,145.51425755664906,64.89396987991375,8700205231920.187,3.737730318939797,33.50535466844525
Phenolic,Chitosan Particles,34.94744142436928,65.05255857563071,104.20166565532216,11.51161698087364,0.4083760186545715,137.1924601447741,1.4795795313949542,47.697702292356674,83.4727316501333,7.312244441903282,0.3042994410466652,55.05146058116961,72.75114635607486,698660492576.7925,3.8386817577019174,34.50680093505528
Vinyl Ester,Flax Fibers,16.264530918087388,83.73546908191261,168.11530748285617,23.915468816973135,8.271615074827086,423.98696040006223,1.330116247344699,170.93291732187214,266.2633197182389,29.840542806960542,0.1841750260314605,87.35131041636349,54.60214393146538,8988656744856.682,2.869907526820523,18.32212778875844
Vinyl Ester,Coconut Coir,28.309034561253544,71.69096543874646,97.53335870524248,16.395524120839834,2.3969799850572264,17.046908575321662,1.4264722764900284,94.83689654017157,158.01963573804247,22.737025068491405,0.22234187204833017,164.6530079654641,57.42458509184055,10087497822505.09,6.6926644347552795,16.362830584068295
Polyurethane,Chitosan Particles,19.529680379089108,80.47031962091089,68.31939964653176,16.043089275420186,7.356735834320698,341.3014448182622,1.3562374430327129,38.78197899715962,65.88713165940665,36.04026450918466,0.3671361641569078,70.76532399940915,54.730410082135556,63137544358.45072,5.632164662947396,45.394377577948376
Polyester,Wood Flour,43.05226497516559,56.94773502483441,115.34002815046921,22.678499423336095,5.089637259603627,475.1083396586368,1.5444181198013247,64.22174267325403,131.05449177286405,16.73910205922055,0.18515930433967576,174.92478528036136,41.74587935694974,7465723686959.933,7.2500278171313886,18.852214947039034
Epoxy,Hemp Fibers,3.4900327307314463,96.50996726926856,126.56252517361035,18.451475694706193,8.12156000832536,212.77545800718997,1.2279202618458516,106.50418629676462,161.2257449167714,27.28947105666166,0.1914023248821017,80.62498387523645,22.54053672634303,100644982757672.11,5.6884938640347364,30.851887459366377
Polyester,Hydroxyapatite,28.63036164410112,71.36963835589887,93.24150291911745,22.26876526868546,5.873588962343266,300.491688448974,1.429042893152809,82.39938042625154,137.5523602040155,13.635802823231616,0.19017585034324833,103.2386991315515,23.11936111866245,7733456616079.661,2.6745907095514374,29.816730045361915
Polyurethane,Flax Fibers,9.832679247647935,90.16732075235207,148.49113029248127,8.303430076396705,8.046139092294004,498.64657095276533,1.2786614339811835,61.133584859092885,90.83852916089523,36.57269306776106,0.2938816804756071,54.503900799408925,73.84195194745593,97328666469.11748,5.924467934792619,49.06839167076874
Polyurethane,Bamboo Fibers,27.593856821059283,72.40614317894071,154.72913062963028,11.156797294597686,1.7643694711530291,242.72597297923664,1.4207508545684742,50.44741260955958,82.77371869126243,30.276909000860723,0.33375471303670706,58.28337811145427,76.5430072401366,82974136571.65584,2.9115166285723517,30.345985033770233
Polyurethane,Flax Fibers,6.483948911211767,93.51605108878823,90.77556732201191,9.817034466425529,6.772542660642731,40.65677268753127,1.251871591289694,45.61668498235773,70.91137543659738,33.50080939851736,0.25121740722343217,81.57604094980144,68.54141841750058,92653243154.13657,3.3080705797107393,26.992580128288253
Polyester,Flax Fibers,15.181196907192012,84.81880309280798,97.40277942180498,2.069099933058687,1.8250096762892576,438.9487563096988,1.3214495752575361,54.75080010848312,85.07034343759493,10.257330348452882,0.148362829434208,116.26197374565606,79.05406995406604,8096617679094.712,4.676393799655859,40.03152591730844
Polyester,Bamboo Fibers,49.58864404896247,50.41135595103753,139.70420556861427,6.383410996982909,0.5451182717563562,71.9146758441102,1.5967091523916999,52.03882969019929,139.89178168763578,14.166075695225297,0.19713335086356315,134.38328019095712,65.90961972900598,9990775697831.8,7.672305640154108,15.553811019888728
Epoxy,Bamboo Fibers,39.98589568093598,60.01410431906402,74.78790908595899,17.367673754601014,4.219839139642007,261.78685994253294,1.519887165447488,120.47743304104337,173.4630424685588,21.94146214963259,0.21029760669280861,185.4947021563566,73.39302358840919,101227492097468.56,6.998209681102662,32.85519331597131
Phenolic,Jute Fibers,46.61613791144388,53.38386208855612,148.99231433421426,8.147149451873585,1.4033705290532583,428.80469054566674,1.5729291032915511,65.89022573360498,122.68091144056653,11.395161181362896,0.3289271547429282,74.7953429206942,71.25564733984015,914923714529.9031,5.199207536917982,29.229487433283648
Vinyl Ester,Chitosan Particles,18.369536434853522,81.63046356514647,70.44206619633465,14.249268040420134,8.466696429810744,400.0039297003162,1.3469562914788282,101.07471357387868,164.7261364008803,24.478675963186358,0.1989491287027136,76.26847101955299,60.365876864748,8850513549845.094,3.7127734488960593,22.637263709326028
Phenolic,Wood Flour,37.51328819694211,62.48671180305789,78.24582809093901,12.083119080926659,3.577071934752931,55.95049786593808,1.5001063055755368,48.674541746976026,88.00416187360975,8.233772430420247,0.32331459429074816,122.91957278223862,75.24437902055811,941693306720.5808,2.72032515477882,25.201131972282788
Polyester,Coconut Coir,21.499260706052986,78.50073929394702,131.62928286559873,23.99026947150965,7.717544051412266,204.9541944785393,1.3719940856484238,82.65299791622905,150.93552914741593,15.294534316624873,0.16499573566378353,174.13295784110704,30.242501798748812,9556526087396.766,2.6675502746992805,22.155693036249556
Polyester,Rice Husk,2.5121504911491064,97.4878495088509,64.18938631874686,14.125519162160185,4.437968271158611,421.19839354034633,1.2200972039291929,56.76186812928899,90.55288490146006,12.117136670371917,0.14287482932813494,74.10193770677678,21.498299727022975,11023909631343.8,4.969713223615692,23.311749486329013
Vinyl Ester,Jute Fibers,6.274314839957534,93.72568516004246,152.7325703598095,7.21253314794627,6.80619198589984,287.2329618720882,1.2501945187196601,108.35957284846543,184.67006110928872,28.254699198222944,0.169157403859615,189.3717075817531,43.23935107851884,10475335127717.248,2.8639085385894223,15.670441994293851
Vinyl Ester,Flax Fibers,1.505193610565947,98.49480638943405,175.37907894889346,16.693093947417893,9.338730368817131,140.09323964024543,1.2120415488845275,126.37471588024292,246.2019269740551,33.691657542543275,0.20744057605577013,141.71954168384912,60.70999809755827,9311162404071.5,4.246523351416736,44.68382322554705
Vinyl Ester,Bovine Bone Particles,4.449485742817333,95.55051425718267,179.0035288046942,13.902063776408575,9.84997286527423,470.108246822129,1.2355958859425387,135.87218646792047,202.10924131838877,33.33665857963094,0.17589401533724866,117.92205713163752,31.909464476320945,7684489322795.496,3.4068662711082616,23.39962773544851
Polyester,Bamboo Fibers,12.332930790270325,87.66706920972968,116.51523029216801,16.562099918014255,7.536653655845023,379.39536052785735,1.2986634463221625,83.56941345067196,122.81233748336585,14.585187265840808,0.12982131893632384,136.68366690411324,74.26158649963143,9489845120788.64,6.9957431601836015,41.49668401445189
Epoxy,Coconut Coir,9.530491653722489,90.46950834627751,82.1558948816843,9.52636765899907,4.356580435820235,417.16509381698353,1.27624393322978,83.59388906838578,108.38906656515938,16.48148311813251,0.1742789832529431,67.98366402090682,64.09555084369364,116445420976461.97,5.4230020280411795,25.07808699365974
Polyurethane,Flax Fibers,5.829153727784836,94.17084627221516,125.60348184865562,21.853086732294276,3.505181096921087,369.17005253908536,1.2466332298222786,51.21681669203512,83.23751675664668,27.65792603442293,0.2759411863269347,148.79920324096503,75.89329485856885,95318335781.63397,7.015395595145275,34.831184061691204
Polyurethane,Rice Husk,23.199084908344368,76.80091509165564,74.24509146109338,23.57250099533592,2.225489285887219,42.94474824437496,1.3855926792667548,40.277911957551794,60.49371013532579,26.770810306371036,0.32914991869756266,139.22710692528642,64.33200062798196,73359574441.193,2.678438953259528,38.05511735544577
Polyurethane,Coconut Coir,21.177395799594816,78.82260420040518,155.22847854465618,2.6991266558611375,7.842302615711207,127.63466283890759,1.3694191663967585,45.191733318626596,86.97157171215814,36.971892312175406,0.31572370760000346,71.64638010824045,26.94207909081813,91274424249.29941,2.649875065729483,33.32552698275085
Vinyl Ester,Flax Fibers,7.915195005280717,92.08480499471928,66.21430664793803,14.260832656914786,1.6447545322657715,418.9495667716833,1.2633215600422456,85.11854436535762,137.3851490263778,16.212326517320868,0.1981046499251446,103.75019850075105,74.77354668419451,10190149811370.06,5.611284946775532,21.393533448388386
Polyurethane,Flax Fibers,46.6277439209656,53.3722560790344,74.23725188898963,22.542487306032342,6.870277873169898,270.4703548164983,1.5730219513677248,67.95447712514887,107.69195992658467,46.807799338442635,0.359031947547555,54.898859117674384,48.5357715093205,71052472563.36621,4.7426145775150275,20.64265841912929
Vinyl Ester,Bamboo Fibers,3.8401524157210765,96.15984758427892,102.55994459820994,14.114594347698734,4.0917567857191965,418.48556513283444,1.2307212193257686,90.61311055801636,152.72279191906804,19.766633923921212,0.21285116038650376,172.20065070649838,56.70986120619329,9073005128710.447,4.5540186982298785,23.936773081713547
Polyurethane,Wood Flour,27.816400362853965,72.18359963714603,63.49862232265068,21.959476775840926,1.6472087245427847,117.84345166697942,1.4225312029028316,42.002422436006356,61.15680773913752,25.234987752060913,0.3198841775027624,127.74142646714695,62.60688598023676,73027049519.90096,3.026509801094185,26.119314414150676
Vinyl Ester,Chitosan Particles,15.74129146758244,84.25870853241756,65.16628832588023,19.181205000177577,4.042455160184316,227.51287783675667,1.3259303317406594,83.44287954169087,142.3784335695773,19.668240800659365,0.19138750450156403,184.03918796751972,59.48329903167325,10120663519656.172,2.5443250683816587,48.011118803644976
Polyester,Hydroxyapatite,12.475153984137089,87.5248460158629,125.69657878347823,8.036461314456924,9.02567175234197,115.45019506926447,1.2998012318730967,67.28543979801933,149.95059745700024,15.193483940694618,0.16622982459213942,182.65327256836304,53.56432554364142,9053604321709.549,7.056684736423826,39.949609855133424
Vinyl Ester,Coconut Coir,6.62023067482273,93.37976932517726,105.870270237295,15.62555599101205,4.598591229351533,392.2927415566675,1.2529618453985818,103.72196878069597,146.88553191668896,20.964323106999274,0.17929432479952936,199.64342333770782,31.46792530693381,7151605936245.21,5.028079508127648,30.08443656722877
Epoxy,Hydroxyapatite,8.546820121042414,91.45317987895758,110.17737457953595,18.660225522061015,8.989850003793107,51.22255450709759,1.2683745609683392,98.26750230128359,194.90782277142208,21.36077409495761,0.21419436490158317,108.96558613391016,26.014733823372598,86423707604961.22,2.5912586434792884,38.16015389253848
Vinyl Ester,Bovine Bone Particles,0.48434413704838697,99.51565586295162,162.95461090980686,18.08546157800818,9.472884748219661,392.99158480623555,1.2038747530963871,134.96392876860816,218.89908785628998,30.65324743321486,0.18191679488033702,97.05597680780978,34.87240152370542,9243858689124.855,6.337439691543111,27.74394712536748
Phenolic,Bovine Bone Particles,11.08909890961593,88.91090109038407,98.1065495843402,7.706544816350317,0.9671538443188694,54.05895998125412,1.2887127912769274,40.56316929321425,73.38219151847635,8.072420728363374,0.2879879452995921,78.98741228512523,23.033551277572336,972619142804.2749,5.945513608223099,25.05643507781157
Phenolic,Wood Flour,8.068367919419156,91.93163208058084,128.63950539403112,19.719511244599698,7.625593204922574,85.4109532999491,1.2645469433553531,75.52137910158469,124.58740962343899,12.19609026514857,0.2575724187339761,72.38742046122108,36.0904620646948,919739554716.6632,4.485910994875704,29.295945349296893
Polyester,Coconut Coir,12.991406897014974,87.00859310298503,166.33033305762194,21.705178773865562,3.0431433223851325,122.69693944198785,1.3039312551761197,78.09509991087097,133.0441735257973,14.808360672555454,0.14692241140848306,111.69559580993469,34.431895110808924,8860466317013.273,6.19811113810437,43.91226395918999
Polyester,Wood Flour,13.532197099088282,86.46780290091172,69.74755617680071,23.836799500730795,1.6463949285129331,494.3262870421057,1.3082575767927063,62.58629117858995,94.09627931883045,13.63978040298681,0.19668960754966436,196.5919898849671,67.62908623448237,8747538712656.28,6.126826291450987,35.223246758787965
Phenolic,Chitosan Particles,21.3743227045134,78.6256772954866,99.63416010025013,14.413099967059793,8.520687827349649,108.74890522309329,1.370994581636107,58.4116320148565,111.31131718854462,10.147232904950448,0.2939035967704183,190.1649558130162,61.34525922489378,903648949210.5636,7.028002669740166,34.4666742420504
Phenolic,Bamboo Fibers,33.82418747603022,66.17581252396978,131.30901927703167,15.269302642704833,6.857071349423443,291.9259948332583,1.4705934998082417,84.74705174206957,129.7834135551605,13.030696628077768,0.30349336091179396,114.35935539539989,36.55536166283281,997168980411.0753,6.727197320022611,22.919535050111516
Polyester,Rice Husk,32.521262441193215,67.47873755880678,85.48007691442695,4.684163098691559,7.043694527040932,65.5860003809192,1.4601700995295457,67.74241873606101,110.5320740608875,13.068518330341524,0.184865510759215,199.5363827884033,31.00714406901376,8255974333755.746,5.767780245160516,29.398109999440628
Phenolic,Flax Fibers,24.629950261090706,75.3700497389093,136.00940882905525,19.721570098673254,4.039053338014528,404.929661425116,1.3970396020887257,81.09762835982994,148.459391103493,11.867409485687979,0.2755485665220707,138.80252641835943,29.954061462247175,824348215510.9717,2.6357628647352156,27.696376013970323
Polyester,Coconut Coir,7.1640729351320545,92.83592706486795,145.76626002024432,8.453775271702217,5.302156042823342,351.9380648975333,1.2573125834810563,64.79728455848173,120.13190229877131,16.52504931359345,0.1338870419532671,185.03961668031056,67.53147168810057,10971624407802.627,6.219985873299983,38.787161383830025
Phenolic,Bovine Bone Particles,33.25279945033156,66.74720054966843,126.7894114202584,9.540080359413958,1.4323050443306669,56.26525985363566,1.4660223956026526,62.90801581104812,113.37617734254515,7.336223196864893,0.32055444489782836,174.72774996683353,75.10385252489348,720115470046.1466,6.0738342572036474,18.62019402011692
Epoxy,Rice Husk,35.60685229403025,64.39314770596975,102.79154111834467,7.598589295601726,0.22768495091630186,274.74670931313483,1.4848548183522419,67.68884656144182,101.60974986215216,14.707744451538408,0.18619337238364853,177.67261031389728,77.45789877635528,64647947050594.11,5.611597228373091,33.0061464708963
Epoxy,Wood Flour,6.900774351002586,93.09922564899742,69.72463325580682,20.253903059075736,9.770264290993103,208.31528127653274,1.2552061948080206,96.93865546608447,170.91102100635433,17.316813116183663,0.20439527448951114,63.14747542919799,23.94870564143459,77174242291667.77,7.402250134981642,31.233498740468796
Phenolic,Coconut Coir,29.615068553104784,70.38493144689522,143.35845273722106,10.022754877155405,7.411208197254135,336.6423715908924,1.4369205484248382,69.9121941933482,124.7922567652819,12.922233410753304,0.27620265939502453,67.93429966280847,54.35857118693507,903814003001.4656,3.9120892297036693,43.143348437175746
Polyurethane,Coconut Coir,11.62706658104275,88.37293341895725,87.12398361463825,14.123120972488511,5.283279437345572,148.3086105023371,1.293016532648342,35.09273549465778,68.35858206665495,30.308307672540217,0.30123482186691736,94.7113475787234,36.67070979239393,94927115340.46762,6.743316340991682,37.81653029468612
Vinyl Ester,Coconut Coir,26.160652748543743,73.83934725145626,92.61438192961549,10.78166947924243,6.026091563306241,329.9453324875427,1.40928522198835,115.4871108485554,178.7628146768342,23.491933428008213,0.1815646750072974,73.08792646743575,78.62190059271056,10806922148081.418,5.496247248405338,19.749091122729777
Epoxy,Hemp Fibers,41.66021782983372,58.33978217016628,96.3621008378436,23.26404536414581,6.31838335931136,466.01481341246034,1.5332817426386698,124.32229889759934,181.88711478636984,24.94463455746162,0.17027126781229393,151.41575387215278,38.43433771086323,86640099812240.48,4.535134882785488,34.26651219860292
Epoxy,Coconut Coir,23.336404688397522,76.66359531160248,69.20673922234623,5.6531554725938005,0.7049362094343596,254.65844354701937,1.38669123750718,66.73768750605024,108.23759450663354,12.192493932602924,0.2500695138230557,65.95059460223408,26.848398158577925,83967954982366.16,7.675765430211074,45.54292752616194
Epoxy,Chitosan Particles,36.52462387411497,63.47537612588503,76.24265219679408,6.348062853004864,1.8871304610849937,138.6105867094196,1.4921969909929198,52.749023739475255,117.89479438187448,12.28849634389677,0.23170722052400966,128.7887628172375,26.67252484029312,67822828669792.32,7.274931124295772,25.407653595796532
Polyester,Wood Flour,27.618306890861717,72.38169310913828,131.4275679263282,21.18208734817112,5.812117962935051,179.2856183244884,1.4209464551268938,74.23029897619472,143.50972942738653,15.467164692207776,0.16319725947732813,170.45178222894808,52.41673359124526,8428009391640.915,2.9360415654715544,34.80476961096363
Phenolic,Rice Husk,4.0307702584800875,95.96922974151991,172.74823068301987,18.61293958379431,5.90757679100826,415.9349487601055,1.2322461620678407,60.897353039555185,120.29629863382475,13.170799349942833,0.2671816687248865,62.028013521816995,48.610332663987464,892726981009.6333,5.965512197739149,44.00285171414012
Vinyl Ester,Rice Husk,21.132801689447916,78.86719831055208,179.476540031377,2.2308601050787775,8.961146359627334,83.07900471047134,1.3690624135155833,97.16316519099486,208.31131134451215,24.658022633107137,0.19272981252950813,167.888791431337,57.07589359077788,8369529180084.355,4.380160070239507,45.58562344323565
Polyurethane,Chitosan Particles,22.12886729664077,77.87113270335922,65.8035253258537,20.050726858566044,8.28077402840685,298.1202270805179,1.377030938373126,42.1431466790615,91.91296065064527,35.22596918059625,0.2768661897238361,102.96543334075842,67.987001866747,96672027205.77106,5.55077863633602,43.90763079925057
Phenolic,Bamboo Fibers,31.282539471363823,68.71746052863618,128.59291793795325,6.066444754834549,0.6899122637961228,306.1360666602378,1.4502603157709106,54.635825694916036,91.16156610662583,8.02430387067618,0.2546539306756392,164.55384040254808,51.40408225532049,892658756155.0983,3.7472494392580513,38.32826918425622
Phenolic,Coconut Coir,25.585372355735043,74.41462764426495,117.99531419595903,10.421250208866892,8.40755141990045,81.21007928604702,1.4046829788458803,59.23365330062494,137.5629155847114,11.672572015476106,0.27042022555780426,125.85451156720609,23.722485017393257,929600022960.1802,2.8913562338285037,35.08530473869837
Epoxy,Jute Fibers,4.900384239037053,95.09961576096295,65.28790338844577,6.0760907073378805,5.458574098322613,326.33036889943975,1.2392030739122963,64.67129458222014,132.89007895660518,16.77679315025351,0.20460625102028787,56.83777369230032,76.75825339073596,94767483384715.61,7.131909571577096,25.38143687549826
Phenolic,Hydroxyapatite,33.61949063993522,66.38050936006478,80.38471132853715,3.2191495457293775,3.3783502427250833,385.32607167903774,1.4689559251194817,46.346261081105276,95.09430092853347,7.402886466182551,0.3277220339337751,112.05180184778905,59.17837531447636,678075301047.7631,5.687905034754752,15.777646870895314
Phenolic,Coconut Coir,30.87645575311558,69.12354424688442,84.93401051540297,14.929334402326011,1.2124083712949578,172.67337100202437,1.4470116460249245,47.1234664686925,98.91873672544253,8.38022087729502,0.2588940477374293,167.24488370798707,46.22309131053126,900351091246.7656,5.9525997819353496,37.66102792609411
Epoxy,Bamboo Fibers,36.984144888155406,63.015855111844594,133.4730918832647,2.366867896776461,2.0282576271035357,407.12942643557835,1.4958731591052432,108.68007858373403,141.17654297161707,19.824701310874797,0.237050394097519,90.8975970968727,63.89372717366803,106822095769242.77,4.546661183829343,33.26595148552801
Phenolic,Coconut Coir,2.958853593177091,97.0411464068229,135.93631327938084,18.916240980565703,9.941408380991197,15.428490771211742,1.2236708287454168,62.001224990045415,126.10172588809048,14.716203788825922,0.2277381241891794,159.5260179966015,54.30735895615883,1064022972058.3224,4.887286968445261,19.46495610999798
Polyurethane,Hydroxyapatite,28.7796714320041,71.22032856799589,79.37494008770881,12.378276425405659,5.579370584477513,289.44059997838133,1.4302373714560328,55.01052363330319,81.46229342848909,30.82596896432911,0.46728023275117836,81.51607893685278,64.53628353513722,64831171672.65921,2.638595021515883,27.419114944010694
Polyurethane,Hemp Fibers,39.81218047281936,60.18781952718064,148.2030223427788,15.422374284797161,4.932958985577058,75.25924157708647,1.518497443782555,48.04773370939268,94.14899855405069,39.00034942900021,0.3157830005388294,89.19995268280756,45.14596837502512,79187822960.59767,5.796146078535138,32.97977493253567
Vinyl Ester,Hydroxyapatite,35.72070507352489,64.2792949264751,103.39765138092534,4.758257683145212,2.6107664315111117,324.6223886026755,1.4857656405881992,82.92373153448291,165.4905919917336,13.845321131724807,0.28866699758197967,91.33048507112767,49.67126750722447,7413277296976.105,3.1693241869966977,35.583277316190646
Vinyl Ester,Hemp Fibers,28.606148186110314,71.39385181388968,81.69421806748554,7.91354753066436,2.066581311284317,130.9599435219091,1.4288491854888825,84.48221510381589,143.60439207742235,15.739129509999104,0.18689180908324804,95.96231740265546,53.30802720519131,7953525979425.559,5.73395396205108,29.92749115346514
Epoxy,Wood Flour,32.46894101183112,67.53105898816888,140.26518372488223,19.570427167846002,9.334254096697101,19.867545985152013,1.459751528094649,103.44068840236682,229.43131891996683,26.605904923923454,0.209840906243884,73.06755582698243,73.17027764335958,92201835214166.25,5.021852092028585,34.76067236267122
Vinyl Ester,Hemp Fibers,6.881486719918067,93.11851328008193,60.11153002439533,21.87091980158356,0.343718040028262,112.63332705966042,1.2550518937593445,97.00482133229642,131.25797118246894,18.004229880766175,0.19278970653095034,112.4394171031861,41.394279557049146,8168587230898.236,7.514492323020266,16.410113100708973
Polyurethane,Jute Fibers,7.568558563163746,92.43144143683625,78.22634068039562,9.228279297487566,0.639213868931692,99.40443991972012,1.2605484685053099,28.89388258411663,51.08665032251506,22.418112212046374,0.28483899345546426,194.78144578186027,45.69103639203037,87114723806.44405,5.976105646323401,40.413894077062295
Polyurethane,Bamboo Fibers,19.91402745445272,80.08597254554728,60.81776374801537,13.514958071484381,9.222982579883437,407.9180293942527,1.3593122196356218,55.41042549000594,80.1406796034562,33.47646408585045,0.3137184918699513,173.78170568894467,67.70348105636788,97500506495.65962,4.28051954085733,41.78178418140372
Vinyl Ester,Flax Fibers,4.12029859309741,95.87970140690258,131.99614299132793,12.684231037354097,5.5046429797591,463.8405489233291,1.2329623887447791,110.1703315706659,168.73928167290345,23.665882068668722,0.16145693356246382,180.69728708702803,67.10501943438543,10453299461217.527,4.00534151723104,46.91365200401321
Vinyl Ester,Hydroxyapatite,3.1842383751258363,96.81576162487417,81.25525730379049,2.113071806882327,4.509554258947289,51.28513493480593,1.2254739070010066,90.8019499148285,124.89832233044392,16.811380628663606,0.19195290911062185,152.39789075662986,34.137371071498904,10924585788310.477,7.689657792193474,45.493806958952845
Vinyl Ester,Coconut Coir,15.357282405210576,84.64271759478942,163.16155020963996,23.108388025019064,2.2553538784837004,53.19455748695578,1.3228582592416847,127.74671384532635,204.08889818753977,19.80968085038876,0.17856699558824526,79.18025497527262,69.23312835534313,7693210590866.206,6.221545491509161,37.261656981869436
Polyurethane,Bamboo Fibers,35.46944109121931,64.53055890878069,72.64816528757547,20.454784961889516,6.743028507275807,351.54184134210675,1.4837555287297546,64.37142870914904,93.23151952021144,38.82050713223957,0.3679515772642454,104.44742606058074,72.7567733694204,84392930408.21646,6.489543801291716,18.940666328521807
Polyurethane,Hemp Fibers,6.614397382551912,93.38560261744809,177.31079524140517,14.817830212888042,9.955194108233462,456.6422156742669,1.2529151790604152,57.475073309000656,102.23506979152513,42.069031295347514,0.28655857287114483,83.22759081696587,23.369720594198785,96296947471.93866,3.9060150158744884,33.464727714979695
Polyurethane,Hemp Fibers,6.91857973602783,93.08142026397218,177.92874490924632,7.4994035991142525,0.8263042678500664,334.9416619978523,1.2553486378882226,42.16821420137092,64.57524797465554,25.119642082547806,0.35727268070213736,139.3049555235309,44.90873923956474,80559661397.85533,4.822057286343729,42.47723723662509
Polyester,Wood Flour,25.643737115263388,74.35626288473661,98.50254512998123,15.113102546740905,9.957771075308099,223.27851703171137,1.405149896922107,75.78857879029982,117.69806879288858,16.644524227447537,0.17733598671752135,188.10371011679294,40.701010395473965,9310254528296.549,2.8010298880874225,22.148473722895012
Polyurethane,Coconut Coir,36.64295936659155,63.35704063340845,165.14309739234673,17.901261213673465,2.395228787975792,355.72572870834864,1.4931436749327323,44.93793145020555,88.94606792044016,34.16025221405531,0.31624645929610234,96.15542200847658,34.53047902084823,86710823887.0783,2.9015197609479504,41.041000312168684
Polyester,Chitosan Particles,13.725333675353912,86.27466632464609,134.959676914046,3.7856129382017194,4.576804543125033,372.154796776547,1.3098026694028313,56.71576712206503,103.67153651883508,13.811640142840824,0.14956210817193566,152.97709145648787,68.90432604054841,8938878324539.496,7.325986696317429,42.06142254405654
Polyester,Chitosan Particles,28.121468705896046,71.87853129410395,93.5334368782683,19.21500317636646,8.876375013754835,205.33482216440134,1.4249717496471683,77.81878080138236,130.54930919302092,17.319490983045558,0.1482431129993385,179.43835902664836,36.02450044737994,7522627188241.223,5.440635076915381,45.05665004435464
